Name,Chromosome,Region,M1,M2,F1,F2,F3
Hsd17b8,NC_051084.1,9032648..9034599,32.76889655,22.70514099,20.2185845,28.57817299,21.92507432
LOC114686346,NC_051084.1,complement(9034662..9036308),0.17386343,0.073119265,0.446641483,0.722589933,0.274790015
Ring1,NC_051084.1,9035986..9039608,59.7230357,49.06625728,46.54084975,48.11462286,50.00242857
LOC114686366,NC_051084.1,9069013..9362650,75.90686362,104.9658904,85.14947361,140.4368361,91.42681783
LOC114686365,NC_051084.1,complement(9081685..9085012),6.029849518,7.451127411,4.951521062,6.067607612,6.118113137
LOC114687931,NC_051084.1,complement(9327666..9335154),3.14156687,3.986791073,3.070660198,13.50431042,2.654757381
LOC114687938,NC_051084.1,complement(9333355..9333465),0,0,0,0,0
LOC114687930,NC_051084.1,complement(9371353..9465221),0.380024964,0.589729627,0.337715863,1.379064891,0.372481844
LOC114687939,NC_051084.1,complement(9375034..9375144),0,0,0,0,0
LOC114687935,NC_051084.1,9389265..9393288,99.07837056,117.1221927,117.4706052,141.8663485,119.0055032
LOC114687932,NC_051084.1,complement(9398599..9403124),0.018848532,0.240448044,7.06E-03,0.06646688,0.178739891
LOC114687933,NC_051084.1,9447234..9524536,25.78891007,37.29977284,34.35789153,73.62088861,32.90905354
LOC119086751,NC_051084.1,complement(9460289..9464482),0.215644564,0.357094087,0.318102219,1.532766525,0.468634134
LOC114687937,NC_051084.1,complement(9463248..9463358),0,0,0,0,0
LOC114687929,NC_051084.1,complement(9489829..9502093),1.537377593,1.922417558,1.224314677,9.282143996,1.305157902
LOC114688794,NC_051084.1,9581571..9586153,0.327554859,0.217741901,0.130630296,0.139727335,0.144732862
LOC114688790,NC_051084.1,complement(9594942..9599102),24.64933351,41.49247299,33.48262612,73.62220021,31.7525973
LOC119086752,NC_051084.1,9658434..9659258,0.52317567,1.254954769,0.522665566,0.384356347,0.735000647
LOC114689225,NC_051084.1,complement(9731773..9732463),74.70988654,89.67615658,62.1543978,64.34787939,77.87521944
Vps52,NC_051084.1,complement(9734362..9744122),40.831925,37.28956946,38.27091125,28.97434213,38.60653391
LOC114706172,NC_051084.1,complement(9739980..9740090),0,0,0,0,0
Rps18,NC_051084.1,9744220..9747753,2415.926974,2451.619333,2235.404069,1699.462705,1993.776027
B3galt4,NC_051084.1,9748258..9750497,12.28598223,9.809268263,10.28250084,12.00505427,9.894952675
Wdr46,NC_051084.1,complement(9750407..9760279),28.27131641,29.89415758,25.8901055,30.07184637,23.78170204
Pfdn6,NC_051084.1,9760610..9761997,222.1617449,230.3952709,234.460213,241.0252207,238.9538547
Rgl2,NC_051084.1,complement(9762984..9770059),36.79306567,34.89622007,38.08447979,45.0905626,41.53059059
LOC114706134,NC_051084.1,complement(9771205..9779488),125.6481322,161.6399449,130.8455289,167.9500881,126.9306462
Zbtb22,NC_051084.1,complement(9779581..9782978),15.15398001,14.39503959,14.84607117,19.52348121,16.80266945
LOC114706147,NC_051084.1,9782215..9782799,0.065384538,0,0.110228828,0,0.137786446
Daxx,NC_051084.1,complement(9783224..9788427),36.66785752,34.55952025,33.11445326,43.00091266,34.98365528
Smim40,NC_051084.1,complement(9791607..9791889),0,0,0,0,0
LOC114706171,NC_051084.1,9797708..9797814,0,0,0,0,0
Kifc1,NC_051084.1,9806786..9823815,39.57735697,49.62886268,84.99501702,66.80104376,80.72227495
Phf1,NC_051084.1,9824669..9829498,15.26087142,14.12343221,14.53194648,15.95017533,14.50561605
Cuta,NC_051084.1,complement(9829604..9831133),47.83653002,44.76728562,52.62662969,62.39846192,47.33263772
Syngap1,NC_051084.1,9832917..9863411,6.88633059,5.933711388,6.595403733,4.964446806,6.186148258
Zbtb9,NC_051084.1,9864284..9867834,8.935042882,8.651657082,8.159602824,7.976774255,8.801637926
Bak1,NC_051084.1,complement(9910357..9918888),56.61759728,65.1124268,57.23353147,71.25060803,63.89567054
LOC114706142,NC_051084.1,9919541..9925958,0.39549436,0.055442476,0.12699924,0.149427756,0
Itpr3,NC_051084.1,9950802..10022580,47.20959524,29.78767135,30.08241454,17.98064201,27.96218463
LOC119086816,NC_051084.1,complement(9994529..9995156),0,0,0,0,0.32633632
LOC114706124,NC_051084.1,complement(10023196..10036481),286.1269746,330.5126204,212.9117435,204.6669079,250.3152333
LOC119086726,NC_051084.1,10037225..10038690,0,0,0,0,0
Ip6k3,NC_051084.1,complement(10048606..10069886),0.294129862,0.423322063,0.27180485,0.121007884,0.137739356
LOC119086761,NC_051084.1,10050413..10051943,0.224688745,0.077818707,0.60903903,0.192257861,0.027852478
Lemd2,NC_051084.1,complement(10092314..10106444),43.54427171,44.18190866,45.78889214,57.30711297,50.08044457
LOC119086766,NC_051084.1,10205226..10217082,0,0,0,0,0
LOC119086765,NC_051084.1,complement(10212918..10218477),0,0,0,0.012999562,0
Grm4,NC_051084.1,complement(10315511..10345024),0.501725327,0.038869061,0.148392277,0.052379664,0
LOC114706111,NC_051084.1,complement(10401158..10413900),0.1322765,0,0.123888308,0.029153484,0.023229127
Hmga1,NC_051084.1,10463511..10470794,61.48805462,131.8216894,54.45225865,23.97917848,64.17166814
Smim29,NC_051084.1,complement(10470881..10472958),18.99557958,22.70358139,18.78961491,22.9634974,19.2786824
Nudt3,NC_051084.1,complement(10489658..10554821),82.93346438,81.49727472,79.18031789,81.16018864,82.66779918
Rps10,NC_051084.1,complement(10560948..10566588),1516.51035,1545.780765,1301.519227,1068.33472,1273.199389
Pacsin1,NC_051084.1,10592375..10638108,0.063856352,0.098468905,0.102526217,0,0.019223723
Spdef,NC_051084.1,complement(10642316..10658596),0,0.014548278,0.033324994,0,0
Ilrun,NC_051084.1,complement(10680853..10758531),50.47892996,55.53011388,50.69548714,60.33746652,54.96412351
Snrpc,NC_051084.1,10781764..10794733,106.6469127,106.7512413,117.0891218,135.3715193,117.5932532
LOC114706114,NC_051084.1,complement(10799789..10802264),0.16544098,0.032469339,0.669382673,0.087510892,0.244046495
Uhrf1bp1,NC_051084.1,10801399..10848238,6.832789303,7.970002836,8.554843953,7.894103551,7.962594544
Taf11,NC_051084.1,complement(10849157..10856300),33.87853115,41.10240144,31.36797495,33.65601573,40.789709
Anks1a,NC_051084.1,10857103..11018534,10.03595929,9.639111253,14.14175683,15.57253167,11.137349
Tcp11,NC_051084.1,complement(11028674..11040457),0.683034902,0.418912458,1.595303931,1.354856125,0.640972244
Scube3,NC_051084.1,11108928..11142742,0.461579852,0.289231097,1.075043582,0.268423565,0.357437433
Znf76,NC_051084.1,11144547..11173244,16.29141039,14.44264447,14.49988339,21.27290263,15.40662143
Def6,NC_051084.1,11174949..11197670,13.77827309,12.56187471,10.87374964,9.568164532,10.818049
Ppard,NC_051084.1,11205083..11277935,38.52115386,36.87988377,39.61813511,40.12361968,33.98740479
Fance,NC_051084.1,11289867..11300304,7.287893785,9.640663297,3.770080157,8.057520134,8.724792042
Rpl10a,NC_051084.1,11302758..11304892,896.863742,846.4263662,869.5397818,822.1696401,836.2776115
Tead3,NC_051084.1,complement(11305708..11325995),39.20469272,51.63521579,49.48177296,70.86974853,53.72398017
Tulp1,NC_051084.1,complement(11325822..11339110),0.03711786,0.118376815,0.01042922,0.098168453,0
Fkbp5,NC_051084.1,complement(11373180..11462071),10.34840266,16.55121577,12.45260353,13.07376318,16.23052461
Armc12,NC_051084.1,11508758..11523671,0.083212374,0.027218678,0,0.036679692,0.087677742
Clpsl2,NC_051084.1,11534554..11537235,0,0,0,0,0
Clps,NC_051084.1,complement(11543371..11545523),0,0,0,0,0
Lhfpl5,NC_051084.1,11558636..11568871,0,0,0,0,0
Srpk1,NC_051084.1,complement(11574327..11618107),51.52477577,50.70608633,53.10344294,54.69056762,50.34897873
Slc26a8,NC_051084.1,complement(11633279..11698278),0.420684779,0.063510248,0.171458184,0.103925794,0.019483943
Mapk14,NC_051084.1,11699177..11762025,45.99791419,54.45663519,51.86295179,73.6012872,48.87695264
Mapk13,NC_051084.1,11784322..11794106,0.320608219,0.027357548,0.140999703,0.1106005,0.279062746
Brpf3,NC_051084.1,11811298..11849215,9.718749545,11.35703669,13.13729879,11.02366774,11.89032175
Pnpla1,NC_051084.1,11864216..11903410,0.014557547,0.121424825,8.18E-03,0,0.092032431
Bnip5,NC_051084.1,complement(11903757..11921709),7.25E-03,0.035564294,0.016293062,0,0.015274791
Kctd20,NC_051084.1,11970425..11990524,56.38523482,51.75614244,59.84403333,65.83202846,55.88186971
Stk38,NC_051084.1,complement(11996188..12030716),47.37336432,47.86378854,46.99671456,52.58428344,44.79232489
Srsf3,NC_051084.1,12055103..12064314,207.3217138,262.8971236,211.0615366,208.883178,274.125579
Cdkn1a,NC_051084.1,12122494..12129617,371.3796645,435.7393606,333.2407509,373.1611583,318.2403658
Rab44,NC_051084.1,12135989..12169560,0.226467831,0.154201899,0.098694492,0.036670828,0.048698085
LOC114706144,NC_051084.1,complement(12179212..12210541),0.368879383,0.097456192,1.466991964,1.435263016,0.164439129
LOC114703973,NC_051084.1,complement(12230425..12283753),0.303005232,0,0.160258128,0.141420211,0.018780305
Ppil1,NC_051084.1,complement(12296628..12312863),38.02370218,38.44875909,60.69949449,58.65951889,36.41812271
LOC119086743,NC_051084.1,12301916..12303171,0.141666498,0.173771094,0.35824369,0.187338131,0.14926865
C16_21H6orf89,NC_051084.1,12317971..12352171,132.6603829,101.3626275,116.0193094,127.0175033,109.1719139
Pi16,NC_051084.1,12370085..12378455,42.47681887,6.874525922,35.2886141,10.36521575,13.24662134
Mtch1,NC_051084.1,complement(12381620..12398568),326.9911799,376.7169069,345.0232711,720.9837674,368.5097446
Fgd2,NC_051084.1,12412429..12430505,0.014005842,0.013743887,0,0.055563488,0.014757428
LOC119086797,NC_051084.1,complement(12482104..12501437),0,0,0.033454664,0,0.125455363
LOC119086753,NC_051084.1,12541300..12543393,0.087129737,0.085500128,0.195850764,0.230438703,0.18361064
Pim1,NC_051084.1,12544620..12549932,22.7337392,17.96439992,27.11048121,57.00539031,30.36545121
Tmem217,NC_051084.1,complement(12573709..12608295),0.038852163,0,0.043666067,0.025688824,0.02046853
Tbc1d22b,NC_051084.1,12608433..12679356,5.606400811,7.443862147,7.063932739,8.379968054,7.299443234
Rnf8,NC_051084.1,12690313..12717924,22.6048178,24.0050885,24.43052381,22.57202774,23.13222451
LOC119086800,NC_051084.1,12720750..12724258,0,0.020922272,0.047925577,0.056389404,0.044930363
Cmtr1,NC_051084.1,12732026..12777272,27.60174623,34.59341566,28.63276058,32.35477312,34.07777022
Ccdc167,NC_051084.1,complement(12777887..12794031),37.59648149,44.26769135,45.92700424,41.16211333,41.63371263
Mdga1,NC_051084.1,complement(12901421..12960252),0.30967444,1.458636109,2.079563289,0.047776153,1.857146926
Zfand3,NC_051084.1,13077728..13324892,95.32209763,88.42594191,84.90217166,111.3030602,95.59981035
Btbd9,NC_051084.1,complement(13332572..13702059),11.13872302,11.17249334,10.396427,10.98385032,11.42835873
LOC114704010,NC_051084.1,13440232..13440338,0,0,0,0,0
LOC119086807,NC_051084.1,13702181..13705038,2.460167529,3.480477035,2.79430078,2.115217804,3.54479119
Glo1,NC_051084.1,complement(13720394..13743938),181.5733859,147.096196,141.5016194,139.5242204,178.1263538
Dnah8,NC_051084.1,13765108..13998581,2.67E-03,0.015692798,3.00E-03,0,0.019658404
Trnaa-agc_68,NC_051084.1,complement(13766814..13766887),0,0,0,0,0
Glp1r,NC_051084.1,14022793..14059872,0.02278139,0,6.40E-03,0.015062923,0
LOC119086812,NC_051084.1,14066930..14071792,0,0,0,0,0
Umodl1,NC_051084.1,14075757..14133336,0,0,0,0,0
Abcg1,NC_051084.1,14173525..14232329,1.397079752,0.698287529,0.557634827,0.267625901,0.275149585
Tff3,NC_051084.1,complement(14240080..14244024),0.084623793,0.166082107,0.047554472,0,0
LOC114703966,NC_051084.1,complement(14260092..14263437),1313.155913,180.8359354,1082.031129,1193.395554,198.6757065
LOC119086729,NC_051084.1,complement(14265373..14266486),0,0,0,0,0
LOC114703968,NC_051084.1,complement(14278469..14281170),3.434303989,0.061836172,1.735150656,3.874843875,0
Tff1,NC_051084.1,complement(14303761..14307170),0,0,0,0,0
Tmprss3,NC_051084.1,complement(14324816..14345878),0,0,0,0,0
Ubash3a,NC_051084.1,14356011..14391296,0,0,0,0,0
Rsph1,NC_051084.1,complement(14401192..14418613),0.296766889,0.226501633,0.148238768,0.130813695,0.173717825
Slc37a1,NC_051084.1,14418464..14486242,1.245365179,4.66643802,2.192098234,3.663622171,2.172186345
Pde9a,NC_051084.1,14525549..14620631,1.540993377,3.122430421,1.69448017,3.46975349,3.888071259
Wdr4,NC_051084.1,complement(14644541..14661995),11.35666753,12.88584918,12.21879847,11.99125536,9.585136484
Ndufv3,NC_051084.1,14667699..14678943,32.54100608,45.61288912,35.45650083,38.95514684,43.09363646
Pknox1,NC_051084.1,14720271..14764471,7.743153101,9.906305326,11.32018591,9.083225222,10.60063696
Cbs,NC_051084.1,complement(14768533..14791616),0.566961748,1.214583762,0.852605024,0.475189622,0.84138905
U2af1,NC_051084.1,complement(14798133..14810289),151.5873946,142.5526486,152.2428423,129.0277354,142.0845376
Cryaa,NC_051084.1,14836114..14840727,0.05862062,0.028762112,0,0,0
Sik1,NC_051084.1,complement(15025547..15037229),8.854156139,13.84790121,11.78508011,15.12643895,12.27468095
LOC119086760,NC_051084.1,complement(15058383..15065919),0.01116787,0.109589945,0.050206415,0.110761961,0.188274618
LOC119086803,NC_051084.1,complement(15069077..15071665),0,0,0,0.147610784,0
LOC114686650,NC_051084.1,complement(15127616..15217629),0.823659735,1.251808993,1.343413837,1.075915158,1.291205181
Rrp1b,NC_051084.1,15217687..15249604,11.51699101,11.64227384,12.67903261,11.182978,10.58596405
LOC114686649,NC_051084.1,complement(15264100..15278125),0.13129275,0.021472858,0,0.202556675,0
Pdxk,NC_051084.1,15315601..15347697,10.76195951,10.48116562,8.813802989,14.16260962,9.921656112
Cstb,NC_051084.1,complement(15354876..15356964),281.121617,321.6680956,226.7944686,258.5403282,271.7963674
Rrp1,NC_051084.1,15373119..15385271,38.81055137,48.47331928,44.46745236,40.47359002,42.80156531
Agpat3,NC_051084.1,15454893..15545004,12.41038872,13.05262874,9.802575224,13.18777443,12.93819089
Trappc10,NC_051084.1,15572354..15634305,25.74894538,26.96209647,26.69526325,28.1622853,28.24786208
Pwp2,NC_051084.1,15636006..15650231,20.47904542,23.80098219,17.6344762,19.77506455,16.13663533
Gatd3a,NC_051084.1,15651487..15658765,37.81983455,29.80153322,28.46958286,47.51391556,28.2279606
LOC119086809,NC_051084.1,15690390..15691287,0,0,0,0,0
Icoslg,NC_051084.1,complement(15748080..15760176),0.219971806,1.449329728,3.072678378,1.313152261,1.966784923
Dnmt3l,NC_051084.1,complement(15763695..15777150),0.05404717,0.090919393,0.02603305,0.163363085,0.195248456
Aire,NC_051084.1,15783671..15795871,0.018768378,0,0.063281515,0,0
Pfkl,NC_051084.1,15811164..15834662,52.88945084,60.36818146,54.003192,51.02469734,68.34632756
Cfap410,NC_051084.1,complement(15838852..15845596),15.52098155,10.2761274,8.120190301,12.8588893,8.454576335
Trpm2,NC_051084.1,15854737..15906367,0.016587144,0,0,0.014623098,0.011651499
LOC114685817,NC_051084.1,15901836..15901894,0,0,0,0,0
LOC114685818,NC_051084.1,15903019..15903094,0,0,0,0,0
Lrrc3,NC_051084.1,15912076..15916835,9.36E-03,4.59E-03,0.010518533,0.018564214,0
Tspear,NC_051084.1,complement(15926770..15947005),0,0,0,0,0
LOC114685805,NC_051084.1,complement(15948241..15951271),0,0,0,0,0
LOC114685806,NC_051084.1,complement(15955784..15957249),0,0,0,0,0
LOC114685809,NC_051084.1,complement(15967496..15968308),0,0,0,0,0
LOC114685793,NC_051084.1,complement(15978576..15980152),0,0,0,0,0
LOC114685795,NC_051084.1,complement(15984570..15986327),0,0,0,0,0
LOC114685796,NC_051084.1,complement(15990469..15991726),0,0,0,0,0
LOC114686590,NC_051084.1,16182657..16183592,0,0,0,0,0
LOC114686588,NC_051084.1,16208047..16208982,0,0,0,0,0
LOC114686587,NC_051084.1,16232474..16233397,0,0,0,0,0
LOC114686586,NC_051084.1,complement(16253088..16254026),0,0,0,0,0
LOC114686589,NC_051084.1,16269517..16270458,0,0,0,0,0
LOC114686577,NC_051084.1,16315837..16316799,0,0,0,0,0
LOC114686582,NC_051084.1,complement(16336529..16337479),0,0,0,0,0
LOC114686585,NC_051084.1,16360001..16367012,0,0,0,0,0
LOC114686576,NC_051084.1,16381789..16382763,0,0,0,0,0
LOC114686581,NC_051084.1,16393835..16394779,0,0,0,0,0
LOC114686584,NC_051084.1,16408441..16409561,0,0,0,0,0
LOC114686575,NC_051084.1,16423356..16424328,0,0,0,0,0
LOC114686574,NC_051084.1,16462284..16463246,0,0,0,0,0
LOC114686572,NC_051084.1,16497085..16498044,0,0,0,0,0
LOC114686583,NC_051084.1,complement(16506519..16507565),0,0,0,0,0
LOC114688326,NC_051084.1,16541578..16542150,0,0,0,0,0
LOC114688333,NC_051084.1,complement(16567361..16568299),0,0,0,0,0
LOC114688334,NC_051084.1,complement(16579683..16580621),0,0,0,0,0
LOC114688329,NC_051084.1,16635869..16636831,0,0,0,0,0
LOC114688331,NC_051084.1,16653061..16654023,0,0,0,0,0
LOC114688332,NC_051084.1,16692565..16693527,0,0,0,0,0
LOC114688336,NC_051084.1,complement(16702086..16703036),0,0,0,0,0
LOC114682691,NC_051084.1,16727225..16728207,0,0,0,0,0
LOC114682639,NC_051084.1,complement(16763362..16764422),0,0,0,0,0
LOC114682666,NC_051084.1,16775658..16781871,0.066262373,0,0.055854365,1.095307391,0.017454541
LOC114682695,NC_051084.1,complement(16789636..16790688),0,0.035645353,0,0,0
Trnaa-agc_69,NC_051084.1,complement(16795843..16795924),0,0,0,0,0
LOC114682685,NC_051084.1,16801491..16806788,8.505620091,9.97322426,7.419793605,6.040272018,9.01544227
LOC114682686,NC_051084.1,complement(16811259..16812380),0,0,0,0,0
LOC114682660,NC_051084.1,complement(16825686..16830171),0,0,0.035036058,0,0
LOC114682697,NC_051084.1,complement(16847283..16848224),0,0,0,0,0
LOC114682696,NC_051084.1,complement(16862744..16863685),0,0,0,0,0
LOC114682679,NC_051084.1,complement(16884495..16885920),0,0,0,0,0
LOC114682693,NC_051084.1,complement(16897902..16899560),0,0,0,0,0
LOC114682690,NC_051084.1,16912563..16913675,0,0,0,0,0
LOC114682659,NC_051084.1,16926501..16927561,0.036050853,0,0,0,0
Ubd,NC_051084.1,complement(16929942..16931949),0,0,0.059213833,0.069671206,0
LOC114682680,NC_051084.1,16959930..16960868,0,0,0,0,0
LOC119086770,NC_051084.1,16965562..16967411,0,0,0,0,0
LOC114682683,NC_051084.1,16977267..16978367,0,0,0,0,0
LOC114682675,NC_051084.1,16986785..16989519,0,0,0.015718188,0.018494075,0
LOC114682689,NC_051084.1,16999642..17000673,0.037063909,0.036370694,0,0.024506442,0
Gabbr1,NC_051084.1,complement(17005598..17036105),6.157357053,7.783488344,6.695046006,6.107881613,7.72062261
Mog,NC_051084.1,17057166..17072353,0,0,0,0,0.024862761
Zfp57,NC_051084.1,complement(17072451..17082046),1.083946693,0.553692988,0.667534826,1.341765727,1.022165755
LOC114682656,NC_051084.1,17093023..17097399,0,0,0,0.017484029,0
LOC114682655,NC_051084.1,17102611..17108302,0,0,0,0,0
LOC114682654,NC_051084.1,17125051..17129137,0,0,0,0,0
LOC114682653,NC_051084.1,17151674..17159878,0,0,0,0,0
LOC114682649,NC_051084.1,17186263..17240143,0.048602229,0.011923303,0.068280246,0,0.032006461
LOC114682677,NC_051084.1,17253746..17257341,0,0,0,0,0
LOC119086730,NC_051084.1,complement(17283473..17286029),0,0,0,0,0
LOC114682645,NC_051084.1,17333952..17337711,0.480527067,0.511957336,0.200595892,0.417577097,0.23145749
LOC114682644,NC_051084.1,17353696..17356092,0,0,0,0.08928737,0
LOC114682694,NC_051084.1,complement(17369459..17371493),3.454475135,2.897788029,2.567456597,2.118298966,2.715210876
Polr1h,NC_051084.1,17374730..17378610,32.79675154,35.80999557,30.81863958,35.81702533,30.90768769
Ppp1r11,NC_051084.1,17380000..17383544,51.36422464,46.54447464,44.42221753,47.48291727,43.4429928
Rnf39,NC_051084.1,complement(17383484..17389400),1.233068633,0.747117952,0.26972913,7.386926512,2.720551942
Trim31,NC_051084.1,complement(17442365..17456335),0,0,0,0.022470589,0
Trim40,NC_051084.1,17464671..17472357,0,0,0,0,0
Trim10,NC_051084.1,complement(17477446..17489140),8.99E-03,0.017646712,0.010105605,0.047561162,9.47E-03
LOC114682643,NC_051084.1,17490255..17498020,7.520447366,6.899449199,5.623722038,9.990721205,6.59031895
Trim26,NC_051084.1,complement(17498907..17520399),30.77224993,31.25922929,31.50572281,34.81518309,30.05356416
LOC114682702,NC_051084.1,17514879..17515006,0,0,0,0,0
LOC114682672,NC_051084.1,17580622..17582838,0,0,0,0,0
LOC114682671,NC_051084.1,17605262..17607429,0,0.038261525,0.043821858,1.108560499,0
LOC114682673,NC_051084.1,17646616..17648863,0,0,0,0,0.018606895
LOC119086821,NC_051084.1,complement(17674493..17679227),0,0,0.016623837,0,0
LOC119086731,NC_051084.1,17692281..17694741,21.99019526,21.42655297,17.6557296,27.86637414,15.4517839
LOC114682640,NC_051084.1,complement(17726298..17732842),0,0,0,0,0
LOC114682688,NC_051084.1,17797240..17801731,0.093749889,0.018399292,0.042146316,0.049589505,0
LOC114688492,NC_051084.1,17910782..17914202,0.024041455,0.200530313,0.081060797,0.127168562,0.025331575
LOC114688490,NC_051084.1,17916304..17920304,2.894258288,3.418510644,2.718960847,3.76916736,3.003224816
LOC114688489,NC_051084.1,17929641..17943283,7.474580435,6.576896922,8.128527252,6.976133475,6.599850525
Rpp21,NC_051084.1,17944235..17946289,29.0837492,31.81983553,32.45494184,29.07285262,31.37062222
LOC114688488,NC_051084.1,17958461..17959030,0,0,0,0,0
LOC114696452,NC_051084.1,complement(17973415..17975127),0,0,0,0,0
LOC114696451,NC_051084.1,complement(17979350..17981020),0,0,0,0,0
LOC114696469,NC_051084.1,17988071..17989143,0,0,0,0,0
LOC114696450,NC_051084.1,complement(17997467..17998506),0,0,0,0,0
LOC114696468,NC_051084.1,18002076..18003331,0,0,0,0,0
LOC114696449,NC_051084.1,18008384..18015176,0,0,0,0,0
LOC114696467,NC_051084.1,18024512..18025899,0,0,0,0,0
LOC114696533,NC_051084.1,18033645..18034646,0,0,0,0,0
LOC114696534,NC_051084.1,18041713..18042429,0,0,0,0,0
LOC114696466,NC_051084.1,complement(18048060..18048664),0,0,0,0,0
LOC114696465,NC_051084.1,complement(18053712..18054584),0,0,0,0,0
LOC114696464,NC_051084.1,complement(18060392..18061032),0,0,0,0,0
LOC114696448,NC_051084.1,complement(18065366..18066467),0,0,0,0,0
LOC114696462,NC_051084.1,complement(18069373..18072010),0,0,0,0,0
LOC114696460,NC_051084.1,18084623..18085681,0,0,0,0,0
LOC114696461,NC_051084.1,18091123..18092158,0,0,0,0,0
Ube2g2,NC_051084.1,complement(18127331..18154980),108.726036,97.22934489,79.3499653,120.9640723,87.6352449
Sumo3,NC_051084.1,complement(18159524..18169795),96.1672716,97.12239989,106.240678,107.4462719,102.0111341
LOC114696530,NC_051084.1,complement(18181506..18198558),156.8095745,132.3429573,166.0005156,187.4127675,170.942339
Itgb2,NC_051084.1,complement(18208296..18247024),0.116722473,0.068723631,0.0524739,0,0.258270749
Fam207a,NC_051084.1,18255958..18287518,19.27257907,17.33955796,33.32021794,40.32004026,24.37259175
LOC119086802,NC_051084.1,complement(18318391..18321103),0,0,0,0,0
LOC119086776,NC_051084.1,complement(18346156..18356687),0.039760868,0.234103262,0.379842582,0.052579309,0.418945275
Adarb1,NC_051084.1,18356789..18489662,4.574173393,4.200947903,6.492840012,5.187351819,10.04376447
LOC114696537,NC_051084.1,complement(18462179..18462284),0,0,0,0,0
Pofut2,NC_051084.1,complement(18510942..18528788),93.60361687,85.92774367,107.4346034,103.6316283,119.0305515
Col18a1,NC_051084.1,18619678..18731988,16.24378279,30.2768872,34.45678666,6.847007286,33.0431275
Slc19a1,NC_051084.1,complement(18734183..18750778),12.10973452,16.82355062,12.53923186,8.681567949,10.87804803
Pcbp3,NC_051084.1,18816753..19024243,4.68491608,9.290612903,5.512851408,17.86601877,9.498870693
Col6a1,NC_051084.1,19052399..19069422,1371.690931,1403.182624,1833.781008,794.4865987,1561.800054
LOC119086780,NC_051084.1,complement(19097419..19099339),0.087729254,0.279787403,0.369746928,0,0.161764764
LOC119086758,NC_051084.1,complement(19103302..19107301),0.212089912,0.144781316,0.342006994,0.073164844,0.174890463
Col6a2,NC_051084.1,19154428..19182455,813.6831715,780.0552589,955.932707,331.5032891,771.5929643
Ftcd,NC_051084.1,complement(19188861..19202480),0,0.018757899,0,0,0
Spatc1l,NC_051084.1,complement(19207966..19221972),0,0.014078978,0.032249995,0.018972729,0.01511723
Lss,NC_051084.1,complement(19226530..19250839),19.27859153,18.34127042,16.48784211,29.1414325,20.49257611
LOC114696512,NC_051084.1,complement(19257900..19313455),31.59601366,39.38009589,38.94200121,38.96741656,41.68200176
Ybey,NC_051084.1,19313489..19318596,6.321461949,15.81608783,19.0334052,13.35963983,18.98218656
C16_21H21orf58,NC_051084.1,complement(19320784..19332691),0.076347215,2.272551311,4.53346306,13.83161169,7.910344624
Pcnt,NC_051084.1,19341335..19448591,8.673795657,10.18288235,11.4146064,12.48175248,12.42360746
Dip2a,NC_051084.1,19456699..19543369,13.33979158,11.50350795,13.81910364,15.82298157,14.35001006
LOC119086785,NC_051084.1,complement(19476348..19478757),0,0,0,0,0.113368595
S100b,NC_051084.1,complement(19545458..19553095),1.924432189,1.624935938,0.234730655,3.156399084,0.502995763
Prmt2,NC_051084.1,19567914..19595857,18.64964888,14.5418968,22.67829206,24.24303311,18.746964
LOC114696456,NC_051084.1,complement(19607370..19655842),0.038307416,0,0.032290368,0.01266432,0.02018154
LOC114696506,NC_051084.1,complement(19675148..19734401),0,0,0,0,0
LOC114696505,NC_051084.1,complement(19765243..19833737),0.021926027,0.059168833,0.018482048,0.07973549,0.034653943
Znf280b,NC_051084.1,complement(19844195..19867979),9.517776851,11.32370024,12.24393761,16.55023273,12.90025252
LOC114696455,NC_051084.1,complement(19895241..19948023),0,0.050163122,0.093361202,0.194348445,0.094259188
LOC119086779,NC_051084.1,19899286..19923113,0,0,0,0,0
Vpreb3,NC_051084.1,complement(19962220..19964362),0,0,0.015564534,0,0
C16_21H22orf15,NC_051084.1,19968530..19970917,0,0,0,0,0
Chchd10,NC_051084.1,complement(19971222..19972967),0.26064705,0.831259338,0.146471015,0,0.892560411
Mmp11,NC_051084.1,19976657..19986112,65.87119033,80.98434768,46.2823169,22.6150348,62.87761683
Smarcb1,NC_051084.1,19987880..20013632,106.3855943,102.8775611,108.9113115,118.3922289,101.1730924
Derl3,NC_051084.1,complement(20014485..20017155),27.79885738,21.77368676,11.65658386,10.73361745,21.24128084
Slc2a11,NC_051084.1,20040749..20043274,0,0,0,0,0
Mif,NC_051084.1,20063920..20064840,413.5815978,407.2779463,368.2246085,323.7035135,408.8067303
LOC114696498,NC_051084.1,20111689..20117079,11.62377062,7.543411631,0.574815645,8.874271018,0.489901161
LOC114696497,NC_051084.1,20126263..20133033,0,0,0,0,0
LOC114696495,NC_051084.1,20149173..20170860,0.028104302,0.04136799,0,0.018582401,0.022209333
LOC114696494,NC_051084.1,20172060..20178911,177.8777587,144.6921089,62.44089711,30.86533036,71.67045935
LOC114696493,NC_051084.1,20180170..20182652,69.99915804,57.07075171,61.51571462,64.16686326,62.68603775
Cabin1,NC_051084.1,20190848..20317672,13.38798447,15.27112375,16.15470956,16.52626701,16.90608059
